2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.25,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2489.00,0.00,X
2491.50,2492.00,2488.75,0.00,X
2491.50,2492.00,2488.50,0.00,X
2491.50,2492.00,2488.25,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2488.00,0.00,X
2491.50,2492.00,2487.75,0.00,X
2487.50,2487.50,2487.50,0.00,D
2487.50,2487.50,2487.25,0.00,D
2487.50,2487.50,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2487.00,0.00,D
2487.50,2487.75,2486.75,0.00,D
2487.50,2487.75,2486.75,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.50,0.00,D
2487.50,2487.75,2486.25,0.00,D
2487.50,2487.75,2486.00,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.75,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2487.75,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.50,0.00,D
2487.50,2488.00,2485.25,0.00,D
2487.50,2488.00,2485.25,0.00,D
2487.50,2488.00,2485.25,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2485.00,0.00,D
2487.50,2488.00,2484.75,0.00,D
2487.50,2488.00,2484.75,0.00,D
2487.50,2488.00,2484.75,0.00,D
2487.50,2488.00,2484.50,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.25,0.00,D
2487.50,2488.00,2484.00,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2487.50,2488.00,2483.75,0.00,D
2483.50,2483.50,2483.50,0.00,D
2483.50,2483.75,2483.50,0.00,D
2483.50,2484.00,2483.50,0.00,D
2483.50,2484.00,2483.50,0.00,D
2483.50,2484.00,2483.50,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.00,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.25,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.25,0.00,D
2483.50,2484.50,2483.00,0.00,D
2483.50,2484.50,2482.75,0.00,D
2483.50,2484.50,2482.75,0.00,D
2483.50,2484.50,2482.75,0.00,D
2483.50,2484.50,2482.50,0.00,D
2483.50,2484.50,2482.50,0.00,D
2483.50,2484.50,2482.50,0.00,D
2483.50,2484.50,2482.25,0.00,D
2483.50,2484.50,2482.25,0.00,D
2483.50,2484.50,2482.25,0.00,D
2483.50,2484.50,2482.25,0.00,D
2483.50,2484.50,2482.25,0.00,D
2483.50,2484.50,2482.00,0.00,D
